Index,UuidFileMd5,Caller,Callee,Argc,Argv,Return,Type,EdgeNum
2606,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": false}",original,
2607,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": false}",original,
2608,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": false}",original,
2609,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": false}",original,
2610,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": false}",original,
2611,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": false}",original,
2612,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": false}",original,
2613,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": false}",original,
2614,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": false}",original,
2615,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": false}",original,
2616,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": false}",original,
2617,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": false}",original,
2618,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": false}",original,
2619,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": false}",original,
2620,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": false}",original,
2621,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": false}",original,
2622,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": false}",original,
2623,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": false}",original,
2624,2,__main___2,is_dir_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": false}",original,
2625,2,__main___2,is_dir_2,,,,summary,64
2626,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": true}",original,
2627,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": true}",original,
2628,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/poweredby.png""]]}","{""value"": true}",original,
2629,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/en-US""]]}","{""value"": false}",original,
2630,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": true}",original,
2631,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": true}",original,
2632,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/img""]]}","{""value"": false}",original,
2633,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/index.html""]]}","{""value"": false}",original,
2634,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": true}",original,
2635,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": true}",original,
2636,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": true}",original,
2637,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": true}",original,
2638,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": true}",original,
2639,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": true}",original,
2640,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9ae031998f876d4d6f3c537f56a14962_81501bd2-67e5-4413-afd5-28c6dceac661.php""]]}","{""value"": true}",original,
2641,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9ae031998f876d4d6f3c537f56a14962_81501bd2-67e5-4413-afd5-28c6dceac661.php""]]}","{""value"": true}",original,
2642,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/1df22b9075c8a2320505e903d9201872_a3a997ea-b68b-470d-8bc7-434401920bb3.php""]]}","{""value"": true}",original,
2643,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/1df22b9075c8a2320505e903d9201872_a3a997ea-b68b-470d-8bc7-434401920bb3.php""]]}","{""value"": true}",original,
2644,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": true}",original,
2645,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": true}",original,
2646,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2647,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2648,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2649,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2650,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2651,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2652,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/poweredby.png""]]}","{""value"": true}",original,
2653,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/1df22b9075c8a2320505e903d9201872_a3a997ea-b68b-470d-8bc7-434401920bb3.php""]]}","{""value"": true}",original,
2654,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/1df22b9075c8a2320505e903d9201872_a3a997ea-b68b-470d-8bc7-434401920bb3.php""]]}","{""value"": true}",original,
2655,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9ae031998f876d4d6f3c537f56a14962_81501bd2-67e5-4413-afd5-28c6dceac661.php""]]}","{""value"": true}",original,
2656,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9ae031998f876d4d6f3c537f56a14962_81501bd2-67e5-4413-afd5-28c6dceac661.php""]]}","{""value"": true}",original,
2657,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": true}",original,
2658,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": true}",original,
2659,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": true}",original,
2660,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": true}",original,
2661,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": true}",original,
2662,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": true}",original,
2663,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": true}",original,
2664,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": true}",original,
2665,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": true}",original,
2666,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": true}",original,
2667,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": true}",original,
2668,2,__main___2,is_file_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": true}",original,
2669,2,__main___2,is_file_2,,,,summary,43
2670,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": false}",original,
2671,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/poweredby.png""]]}","{""value"": true}",original,
2672,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/en-US""]]}","{""value"": true}",original,
2673,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/icons""]]}","{""value"": false}",original,
2674,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/icons""]]}","{""value"": false}",original,
2675,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": false}",original,
2676,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/img""]]}","{""value"": true}",original,
2677,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/index.html""]]}","{""value"": true}",original,
2678,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": false}",original,
2679,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": false}",original,
2680,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": false}",original,
2681,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9ae031998f876d4d6f3c537f56a14962_81501bd2-67e5-4413-afd5-28c6dceac661.php""]]}","{""value"": false}",original,
2682,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/1df22b9075c8a2320505e903d9201872_a3a997ea-b68b-470d-8bc7-434401920bb3.php""]]}","{""value"": false}",original,
2683,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": false}",original,
2684,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/icons""]]}","{""value"": false}",original,
2685,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/icons""]]}","{""value"": false}",original,
2686,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2687,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2688,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", false]]}","{""value"": false}",original,
2689,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/poweredby.png""]]}","{""value"": true}",original,
2690,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/1df22b9075c8a2320505e903d9201872_a3a997ea-b68b-470d-8bc7-434401920bb3.php""]]}","{""value"": false}",original,
2691,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9ae031998f876d4d6f3c537f56a14962_81501bd2-67e5-4413-afd5-28c6dceac661.php""]]}","{""value"": false}",original,
2692,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/9b132b116e785b815e028498aab2cf9c_70fc35af-b359-404c-a9d8-a89861411f15.php""]]}","{""value"": false}",original,
2693,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/50x.html""]]}","{""value"": false}",original,
2694,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/404.html""]]}","{""value"": false}",original,
2695,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/dd798a6663b63518f552b94928290867_4736412c-291b-433f-b1b5-a92c3a28b177.php""]]}","{""value"": false}",original,
2696,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/e4f988bd25366412e9be35167cf4c6b5_024f2b67-52ca-47cf-bd19-db2fc66201f0.php""]]}","{""value"": false}",original,
2697,2,__main___2,is_link_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/nginx-logo.png""]]}","{""value"": false}",original,
2698,2,__main___2,is_link_2,,,,summary,28
2699,2,__main___2,is_numeric_2,1,"{""value"": [[0, ""value"", 1]]}","{""value"": true}",original,
2700,2,__main___2,is_numeric_2,,,,summary,1
2701,2,__main___2,is_writable_2,1,"{""value"": [[0, ""filename"", ""/usr/share/nginx/html/""]]}","{""value"": false}",original,
2702,2,__main___2,is_writable_2,,,,summary,1
2703,2,__main___2,myshellexec_2,1,"{""value"": [[0, ""cmd"", ""id""]]}","{""value"": ""uid=1000(www-data) gid=1000(www-data) groups=1000(www-data)""}",original,
2704,2,__main___2,myshellexec_2,,,,summary,1
2705,2,__main___2,ob_implicit_flush_2,1,"{""value"": [[0, ""flag"", 0]]}","{""value"": ""void""}",original,
2706,2,__main___2,ob_implicit_flush_2,,,,summary,1
2707,2,__main___2,ob_start_2,0,"{""value"": []}","{""value"": ""void""}",original,
2708,2,__main___2,ob_start_2,,,,summary,1
2709,2,__main___2,opendir_2,1,"{""value"": [[0, ""path"", ""/usr/share/nginx/html/""]]}","{""value"": null}",original,
2710,2,__main___2,opendir_2,,,,summary,1
2711,2,__main___2,parsesort_2,1,"{""value"": [[0, ""sort"", ""0a""]]}","{""value"": []}",original,
2712,2,__main___2,parsesort_2,,,,summary,1
2713,2,__main___2,php_uname_2,0,"{""value"": []}","{""value"": ""Linux cc64fcefb8fa 3.10.0-957.21.3.el7.x86_64 #1 SMP Tue Jun 18 16:35:19 UTC 2019 x86_64""}",original,
2714,2,__main___2,php_uname_2,0,"{""value"": []}","{""value"": ""Linux cc64fcefb8fa 3.10.0-957.21.3.el7.x86_64 #1 SMP Tue Jun 18 16:35:19 UTC 2019 x86_64""}",original,
2715,2,__main___2,php_uname_2,,,,summary,2
2716,2,__main___2,phpversion_2,0,"{""value"": []}","{""value"": ""5.6.40""}",original,
2717,2,__main___2,phpversion_2,0,"{""value"": []}","{""value"": ""5.6.40""}",original,
2718,2,__main___2,phpversion_2,0,"{""value"": []}","{""value"": ""5.6.40""}",original,
2719,2,__main___2,phpversion_2,0,"{""value"": []}","{""value"": ""5.6.40""}",original,
2720,2,__main___2,phpversion_2,,,,summary,4
2721,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2722,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2723,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2724,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2725,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", false]]}","{""value"": []}",original,
2726,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2727,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2728,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", false]]}","{""value"": []}",original,
2729,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", false]]}","{""value"": []}",original,
2730,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2731,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2732,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2733,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2734,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2735,2,__main___2,posix_getgrgid_2,1,"{""value"": [[0, ""gid"", 0]]}","{""value"": []}",original,
2736,2,__main___2,posix_getgrgid_2,,,,summary,15
2737,2,__main___2,posix_getpwuid_2,1,"{""value"": [[0, ""uid"", 0]]}","{""value"": []}",original,
2738,2,__main___2,posix_getpwuid_2,1,"{""value"": [[0, ""uid"", 0]]}","{""value"": []}",original,
2739,2,__main___2,posix_getpwuid_2,1,"{""value"": [[0, ""uid"", 0]]}","{""value"": []}",original,
2740,2,__main___2,posix_getpwuid_2,1,"{""value"": [[0, ""uid"", 0]]}","{""value"": []}",original,
2741,2,__main___2,posix_getpwuid_2,1,"{""value"": [[0, ""uid"", false]]}","{""value"": []}",original,
2742,2,__main___2,posix_getpwuid_2,1,"{""value"": [[0, ""uid"", 0]]}","{""value"": []}",original,
2743,2,__main___2,posix_getpwuid_2,1,"{""value"": [[0, ""uid"", 0]]}","{""value"": []}",original,
2744,2,__main___2,posix_getpwuid_2,1,"{""value"": [[0, ""uid"", false]]}","{""value"": []}",original,
